incident_id,Incident_date,state,city_or_county,address,killed,injured
1453884,2019-07-21,California,Stockton,2300 block of 15th St NE,0,4
1400561,2019-05-20,California,Stockton,2424 Sullivant Ave,0,4
640677,2016-08-28,California,Stockton,514 E 156th St,0,4
436202,2015-10-25,California,Stockton,2339 Stricklands Crossroads Road,0,5
1460630,2019-07-28,California,Stockton,2600 block of Carroll St,1,5
1631831,2020-02-29,California,Stockton,Starr Ln and County Rd 2,0,5
1153531,2018-06-30,California,Stockton,4000 block of Penhurst Ave,0,6
1327321,2019-02-15,California,Stockton,641 Archer Ave,6,6
1189717,2018-08-17,California,Stockton,1600 block of W 65th St,0,7
803054,2017-03-26,California,Stockton,4601 Kellogg Ave,2,15
2002286,2021-05-12,Georgia,Stone Mountain,2910 Buford Dr NE,2,2
136163,2014-05-17,Georgia,Stone Mountain,2200 block of Adams Pl NE,0,5
1962562,2021-03-26,Georgia,Stone Mountain,2000 block of Atlantic Ave,0,9
711744,2016-11-27,Kentucky,Stopover,Gregory and Prospect,0,7
2126261,2021-09-26,Ohio,Struthers,22855 Pacific Hwy S,3,3
1376883,2019-04-19,Virginia,Suffolk,1628 S George Washington Blvd,0,4
572766,2016-06-05,Virginia,Suffolk,8152 N Black Canyon Hwy,2,4
1830875,2020-10-21,Virginia,Suffolk,Nostrand Ave and Hawthorne St,1,5
1797620,2020-09-16,Washington,Sumner,1800 Wallace St,2,3
113255,2014-03-08,South Carolina,Sumter,1600 block of First Street,1,3
1806500,2020-09-25,South Carolina,Sumter,1300 block of Sanger St,0,4
469468,2015-12-21,South Carolina,Sumter,14600 block of East 14th Street,0,4
1869748,2020-12-04,Washington,Sunnyside,4400 block of W Adams St,0,4
1799703,2020-09-19,Texas,Sutherland Springs,6900 block of S Claremont Ave,0,4
1787655,2020-09-07,Georgia,Suwanee,Norstrand Ave and Crown St,0,5
201630,2014-10-05,Georgia,Swainsboro,7300 block of Linda Drive,3,1
95146,2014-01-11,Georgia,Swainsboro,3430 W. Capitol Street,0,4
1766423,2020-08-16,California,Sylmar,700 block of Chalfonte Pl,1,3
1435028,2019-06-29,Georgia,Sylvester,7132 Florida Blvd,0,7
590221,2016-02-19,New York,Syracuse,4100 block of Buena Vista Road,4,0
1438971,2019-07-04,New York,Syracuse,800 block of N Homan Ave,1,3
1083011,2018-04-01,New York,Syracuse,3556 Halls Mill Rd,1,4
1338790,2019-03-02,New York,Syracuse,723 East 25th Ave,1,4
141382,2014-06-01,New York,Syracuse,West Ferdinand Street and North Lavergne Avenue ,1,5
428215,2015-10-10,New York,Syracuse,6135 Mount Moriah Road,0,6
777410,2017-02-18,Washington,Tacoma,1000 block of Yukon St,1,3
1738635,2020-07-18,Washington,Tacoma,1600 block of S Keeler Ave,1,4
2059440,2021-07-11,Washington,Tacoma,1300 Joe Battle Blvd,1,5
287031,2015-02-01,Texas,Taft,3345 Broadway,1,4
1110773,2018-05-04,Oklahoma,Talihina,519 Hilliard St,0,4
1409255,2019-05-29,Florida,Tallahassee,300 block of Homewood Place,1,3
942522,2017-09-26,Florida,Tallahassee,2531 Chelsea Ave,0,4
713445,2016-11-28,Florida,Tallahassee,300 block of West 2nd Street,0,4
2086236,2021-08-09,Florida,Tallahassee,3201 Hammerberg Rd,2,4
2101199,2021-08-27,Florida,Tallahassee,8400 block of Fountain Ave,0,4
1204486,2018-09-04,Louisiana,Tallulah,1200 block of Gillespie Ave,0,4
1492441,2019-08-31,Louisiana,Tallulah,8250 TX 191,8,23
1245274,2018-11-01,Florida,Tampa,906 E Locust St,3,2
901000,2017-07-29,Florida,Tampa,115 W Fisher St,2,3
1176169,2018-07-31,Florida,Tampa,1212 West 135th Street,2,3
1523204,2019-10-09,Florida,Tampa,1600 block of W North Ave,1,3
2107828,2021-09-04,Florida,Tampa,1600 block of Winnsboro Rd,1,3
773162,2017-02-12,Florida,Tampa,253 South William Street,1,3
357770,2015-06-13,Florida,Tampa,451 North Flynn Street,1,3
454788,2015-11-24,Florida,Tampa,1321 Colletta Ct,0,4
1561813,2019-12-01,Florida,Tampa,700 block of S 5th St,1,4
97407,2014-01-16,Florida,Tampa,H St NE and Martin Luther King Blvd,2,4
939482,2017-09-20,Florida,Tampa,4300 block of 23rd Ct,0,5
2073472,2021-07-25,Florida,Tampa,4800 block of W Race Ave,0,5
1149910,2018-06-25,Florida,Tampa,3900 block of S Vincennes Ave,0,6
185430,2014-09-03,Florida,Tampa,East 27th and Stanford ,0,6
597756,2016-07-07,Florida,Tampa,800 Main St,5,9
1928149,2021-02-13,Massachusetts,Taunton,1000 block of Washington St,0,6
1363737,2019-04-04,North Carolina,Teachey,100 block of Allen Ave,1,3
1057518,2018-02-26,Texas,Temple,22700 Fenkell Ave,5,0
1998537,2021-05-08,Maryland,Temple Hills (Camp Springs),15700 block of Plymouth Rd,0,4
1746417,2020-07-26,Maryland,Temple Hills (Marlow Heights),6300 block of Ivanhoe St,1,3
1710849,2020-06-20,Texas,Tennessee Colony,6530 S US-51,0,5
210363,2014-10-24,California,Thermal,5611 108th St NE,5,1
1933975,2021-02-20,Louisiana,Thibodaux,1000 block of Teller Ave,1,3
578238,2016-06-11,Colorado,Thornton,4000 block of Elmore Avenue,0,4
668352,2016-10-01,California,Thousand Oaks,3200 block of East Clay Avenue,0,4
580791,2016-06-14,Georgia,Tifton,1301 Franklin St,1,3
2095087,2021-08-19,South Carolina,Timmonsville,5100 block of Germantown Ave,1,4
1701382,2020-06-10,Pennsylvania,Tobyhanna,1100 block of Baker St,1,3
794468,2017-03-15,Ohio,Toledo,2508 Pasadena Ave,3,1
1232288,2018-10-13,Ohio,Toledo,511 Wilburn St,4,1
1637520,2020-03-10,Ohio,Toledo,200 block of Broomall Street,2,2
1103045,2018-04-29,Ohio,Toledo,1500 block of Massey St,1,3
2040991,2021-06-20,Ohio,Toledo,1700 block of Atlantic Ave,1,3
2058837,2021-07-10,Ohio,Toledo,405 S Burnett Rd,1,3
2060706,2021-07-12,Ohio,Toledo,900 9th St,2,3
555873,2016-05-06,Ohio,Toledo,12300 block of Gratiot,1,4
1515242,2019-09-29,Ohio,Toledo,1500 block of N 29th St,0,4
825111,2017-04-20,Ohio,Toledo,700 block of East Jacob Street,0,4
789798,2017-03-07,Ohio,Toledo,W 76th St and S May St,0,4
934036,2017-09-16,Ohio,Toledo,920 Lady Street,0,8
2040265,2021-06-20,Arizona,Tolleson,12455 E Mississippi Ave,1,4
575607,2016-06-09,Mississippi,Toomsuba,Landview Drive,0,4
1692513,2020-05-30,Kansas,Topeka,E 23rd St and 10th Ave,0,4
883052,2017-07-05,Kansas,Topeka,Jefferson Street and West St. Julian Street,0,4
1051407,2018-02-17,Kansas,Topeka,3188 N Watkins Ave,0,5
1992570,2021-05-02,Washington,Toppenish,843 Selby Ave,0,4
1886974,2020-12-26,California,Torrance,4007 E State St,3,3
567494,2016-05-29,California,Torrance,300 block of South Meridian Street,0,4
1525265,2019-10-12,Georgia,Townsend (Eulonia),15163 E 10 Mile Rd,1,5
123008,2014-04-07,California,Tracy,500 block of South Alexander Street,0,4
353854,2015-06-07,New Jersey,Trenton,Boulder Creek Road,5,0
1993221,2021-05-02,New Jersey,Trenton,1500 block of Washington Blvd,1,3
1546038,2019-11-10,New Jersey,Trenton,2080 E. Brooks Rd,1,4
1940791,2021-02-28,New Jersey,Trenton,21 S Little Creek Rd,0,4
1567231,2019-12-08,New Jersey,Trenton,3801 Washington Ave,1,4
1963052,2021-03-27,New Jersey,Trenton,500 block of N Leamington Ave,0,4
1174527,2018-07-28,New Jersey,Trenton,8801 S Vermont Ave,2,4
1215904,2018-09-22,New Jersey,Trenton,Dolan St,0,4
1921768,2021-02-06,New Jersey,Trenton,250 W Schick Rd,1,5
912805,2017-08-13,New Jersey,Trenton,39th St and Melon St,0,5
1172403,2018-07-26,New Jersey,Trenton,3019 South Blvd,0,6
576774,2016-06-11,Alabama,Troy,4000 block of Collegiate Avenue,1,3
563514,2016-05-22,New York,Troy,Poplar and Sutter Streets,1,3
1475361,2019-08-10,Alabama,Troy,6346 Midlothian Turnpike,0,4
2080733,2021-08-02,New York,Troy,6908 Two Notch Rd,0,9
757001,2017-01-22,Arizona,Tucson,2841 Greenbriar Pkwy SW,3,1
1543835,2019-11-07,Arizona,Tucson,1800 block of Green St,2,3
1904036,2021-01-17,Arizona,Tucson,2236 E University Dr,1,6
1772438,2020-08-23,California,Tulare,100 block of Kenwood Rd,0,4
1441317,2019-07-07,Oklahoma,Tulsa,211 Gold Ave SW,0,4
1974755,2017-09-24,Oklahoma,Tulsa,3400 block of H St,0,4
1612716,2020-02-03,Oklahoma,Tulsa,8968 Grapevine Rd,1,5
287529,2015-02-01,Oklahoma,Tulsa,1217 West Fayette Street,0,6
2125227,2021-09-25,Oklahoma,Tulsa,6000 Block of Mariposa Ave,0,6
278927,2015-01-13,Alabama,Tuscaloosa,700 block of Oakley Avenue,2,2
1764619,2020-08-14,Alabama,Tuskegee,111 Lenox Ave,0,4
2120940,2021-09-20,Texas,Tyler,Broad St and Chew Ave,1,5
760259,2017-01-25,Missouri,Tyrone,500 block of E 75th St,0,6
1169656,2018-07-20,California,Union City,500 block of S 15th St,1,4
1926701,2021-02-10,Alabama,Union Springs,62 Harwell Rd NW,0,4
1100852,2018-04-25,Illinois,Urbana,1151 Northdale Dr,3,1
286810,2015-01-31,New York,Utica,113 Woodstream Trl,4,0
807618,2017-03-30,New York,Utica,2704 E 75th St,4,0
1052035,2018-02-17,New York,Utica,1615 Minnesota,1,7
604762,2016-07-17,Alabama,Valhermoso Springs,9611 Airline Hwy,4,3
1808628,2020-09-27,California,Vallejo,900 block of N Sierra Way,1,3
1575175,2019-12-18,California,Vallejo,2418 SW Military Dr,0,4
1167806,2018-07-20,California,Vallejo,323 Irvington Ave,0,4
769511,2017-02-07,California,Vallejo,5500 block of Fairfield Road,0,4
1717543,2020-06-25,California,Vallejo,Emerald St and E Atlantic St,0,4
1809910,2020-09-29,California,Vallejo,4500 block of N 19th St,0,5
588867,2016-06-26,Alabama,Valley,1500 block of Moreland Avenue SE,1,4
401884,2015-08-26,California,Valley Village,5000 block of Drew Avenue North,0,4
2005813,2021-05-16,North Carolina,Vanceboro,1010 18th St S,1,4
1556633,2019-11-24,Illinois,Venice,100 block of E 11th St,0,6
1959549,2021-03-22,Texas,Venus,13300 block of Davidson St,1,3
318125,2015-04-05,Mississippi,Vicksburg,Dinwiddie Street,1,3
2109384,2021-09-05,Mississippi,Vicksburg,6308 Corbly Rd,0,4
1042072,2018-01-15,Mississippi,Vicksburg,14223 NW 156th Pl,0,5
1799748,2020-09-19,Georgia,Vidalia,12200 block of S May St,0,4
2119470,2021-09-18,Texas,Vidor,Teller Ave and E 172nd St,1,3
402051,2015-08-26,Virginia,Virginia Beach,800 block of 19th Street,2,2
546581,2016-04-23,Virginia,Virginia Beach,1650 South Hollywood Boulevard,1,3
1964030,2021-03-28,Virginia,Virginia Beach,2011 Dollarhide Ave,0,4
1113737,2018-05-11,Virginia,Virginia Beach,4800 block of Farlin Ave,0,4
1998067,2021-05-07,Virginia,Virginia Beach,5541 Mable Ave,2,4
1536706,2019-10-27,Virginia,Virginia Beach,East Outer Dr and Helen St,0,4
185393,2014-09-04,California,Visalia,2400 block of Martin Luther King Boulevard,0,5
1969505,2021-04-04,Texas,Waco,207 Sterlington Rd,0,6
386937,2015-08-01,North Carolina,Wadesboro,5801 Shenandoah Way,0,4
1832014,2020-10-22,Maryland,Waldorf,1830 NW 50 St,1,3
175839,2014-08-17,Connecticut,Wallingford,Owens Avenue and H Street,0,4
1930463,2021-02-16,California,Walnut Creek,2968 Emerson Ave S,3,1
1968553,2021-04-03,South Carolina,Walterboro,2114 Pat Thomas Parkway,0,7
1692102,2020-05-29,Virginia,Ware Neck (Gloucester Courthouse),500 block of Edwards St,0,5
97365,2014-01-16,Georgia,Warner Robins,37 N. 630 West,5,0
1877122,2020-12-10,Georgia,Warner Robins,1805 Hospital Dr,0,5
463642,2015-12-11,Michigan,Warren,5100 block of Park Heights Avenue,1,3
2021130,2021-05-31,Ohio,Warren,Knickerbocker Ave,0,4
1704580,2020-06-13,Michigan,Warren,69 Mason Ave NE,2,5
1847840,2020-11-09,Tennessee,Wartburg,5310 E Rosedale St,0,4
357164,2015-06-13,California,Wasco,1623 E. Hudson Street,4,1
494378,2016-01-27,District of Columbia,Washington,1401 N. George Washington Hwy,6,0
813821,2017-04-07,District of Columbia,Washington,3829 Mount Pleasant St,5,0
1852604,2020-11-14,District of Columbia,Washington,1008 Marilyn Ave,3,1
1605798,2020-01-26,District of Columbia,Washington,1571 NY-300,3,1
1613020,2020-02-03,District of Columbia,Washington,323 Kennebec Rd,3,1
1824979,2020-10-15,District of Columbia,Washington,100 block of Laser Ln,2,2
1362715,2019-04-04,District of Columbia,Washington,300 block of Eagle Ct,3,2
108649,2014-02-20,District of Columbia,Washington,300 W 1st St,4,2
1220331,2018-09-28,District of Columbia,Washington,5100 block of Haverford Ave,2,2
1261351,2018-11-22,District of Columbia,Washington,6100 block of Downingtown Dr,3,2
1710920,2020-06-20,District of Columbia,Washington,715 E Lashley St,2,2
1886913,2020-12-26,District of Columbia,Washington,N 20th St and E 7th Ave,2,2
1908542,2021-01-21,District of Columbia,Washington,107th Ave and Apricot St,1,3
921653,2017-08-27,District of Columbia,Washington,1127 Chestnut St,1,3
128871,2014-04-25,District of Columbia,Washington,2000 Chelsea Avenue,2,3
1184607,2018-08-11,District of Columbia,Washington,4050 E 100th Ave,1,3
848680,2017-05-21,District of Columbia,Washington,4300 Beaver Dr,1,3
2066335,2021-07-18,District of Columbia,Washington,5205 Telegraph Rd,1,3
555126,2016-05-08,District of Columbia,Washington,8600 block of North Lamar,1,3
1950346,2021-03-11,District of Columbia,Washington,89 Rio Arriba Co Rd 56,1,3
1962686,2021-03-27,District of Columbia,Washington,Belmont Ave,1,3
1151527,2018-06-27,District of Columbia,Washington,100 block of Holly Street,0,4
1718463,2020-06-27,District of Columbia,Washington,1400 block of SW Jefferson St,0,4
1434893,2019-06-28,District of Columbia,Washington,167 Armstrong Ave,0,4
392131,2015-08-10,District of Columbia,Washington,1700 block of East 10th Street,0,4
1606554,2020-01-27,District of Columbia,Washington,172 Golden Hill St,0,4
617607,2016-07-31,District of Columbia,Washington,208 E 6th St,1,4
1418548,2019-06-09,District of Columbia,Washington,2081 Niagara St,0,4
1400934,2019-05-18,District of Columbia,Washington,2825 Y St,0,4
1767851,2020-08-18,District of Columbia,Washington,35-35 21st St,0,4
1754363,2020-08-03,District of Columbia,Washington,450 St Ann's Ave,0,4
165856,2014-07-28,District of Columbia,Washington,4900 block of North Front Street,1,4
1704862,2020-06-14,District of Columbia,Washington,531 Franklin St,1,4
360895,2015-06-20,District of Columbia,Washington,6066 Robinson Bridge Rd,0,4
144565,2014-06-08,District of Columbia,Washington,611 Hardin Street,1,4
1695645,2020-06-02,District of Columbia,Washington,8404 S Colfax Ave,0,4
1383752,2019-04-30,District of Columbia,Washington,9214 South Library Ln,2,4
1163947,2018-07-14,District of Columbia,Washington,9500 block of Fort Foote Rd,0,4
268910,2014-12-21,District of Columbia,Washington,Central Avenue,1,4
1800549,2020-09-20,District of Columbia,Washington,Merrick Blvd and Foch Blvd,0,4
1555135,2019-11-21,District of Columbia,Washington,1100 block of 10th St,0,5
413001,2015-09-13,District of Columbia,Washington,1910 South Pine Avenue,1,5
653077,2016-09-11,District of Columbia,Washington,2349 S Claiborne Ave,1,5
1941444,2021-02-28,District of Columbia,Washington,4914 Mansfield Rd,0,5
2119478,2021-09-18,District of Columbia,Washington,500 block of Sapphire St,0,5
2080536,2021-08-01,District of Columbia,Washington,77 Reservoir Ave,0,5
1765705,2020-08-15,District of Columbia,Washington,Rosette St and Hurlburt St,1,5
1887059,2020-12-26,District of Columbia,Washington,Washington St and Quincy Ter,1,5
1581103,2019-12-27,District of Columbia,Washington,500 block of Smart St,2,7
1963556,2021-03-28,District of Columbia,Washington,5100 Pearl Rd,0,7
1627713,2020-02-23,District of Columbia,Washington,8712 Airline Dr,0,7
1739658,2020-07-19,District of Columbia,Washington,3600 block of 14th St NW,1,8
423223,2015-10-01,District of Columbia,Washington,1140 Umpqua College Rd,10,9
385779,2015-08-02,District of Columbia,Washington,Stanley Avenue and Crescent Street,0,9
656991,2016-09-16,Connecticut,Waterbury,555 N Heliotrope Dr,2,2
1008310,2017-12-15,Connecticut,Waterbury,13041 Jouett Street,0,5
1839112,2020-10-30,Iowa,Waterloo,2177 Crain Hwy,1,3
880813,2017-07-01,New York,Watertown,3200 Humboldt Ave,0,4
375773,2015-07-16,Georgia,Waycross,2261 Singleton Blvd,0,5
1484335,2019-08-20,Mississippi,Waynesboro,111 James P Brawley Dr SW,0,4
1556002,2019-11-23,Mississippi,Waynesboro,Depot St,1,6
1864683,2020-11-29,Georgia,Waynesboro,Highway 8 East,0,11
1967893,2021-04-03,Minnesota,Webster,2314 4th St,0,5
2060949,2021-07-13,New York,Webster,9855 Chalmers St,1,6
634889,2016-08-21,Oklahoma,Wellston,Westview and Stratton Street,0,4
583631,2016-06-19,Ohio,West Chester,2328 Melrose Avenue,0,4
188332,2014-09-06,California,West Covina,2015 Orange Blossom Trail,0,4
1876231,2020-12-12,Ohio,West Jefferson,2336 Great Neck Rd,2,2
1748134,2020-07-27,Arkansas,West Memphis,2410 S 312th St,1,3
1289877,2019-01-01,Arkansas,West Memphis,1709 Decker Blvd,0,5
1865110,2020-11-29,Florida,West Palm Beach,3492 W Metropolitan Cir,2,3
1784122,2020-08-30,Florida,West Palm Beach,5317 Oxford Ave,0,4
773908,2017-02-12,Florida,West Palm Beach,Church Ave and Obadiah St,0,5
512880,2016-02-27,Ohio,West Salem,13051 Lashmere Ct,2,2
601119,2016-07-11,Colorado,Westminster,500 block of Summit Avenue,0,4
2044733,2021-06-24,Alabama,Wetumpka,4701 NW 6th St,1,4
568745,2016-05-30,Alabama,Wetumpka,3900 block of 44th,0,5
380162,2015-07-23,Colorado,Wheat Ridge,3141 Johnson Street,3,9
1992127,2021-05-01,North Carolina,Whitakers,800 block of N Pine St,0,4
1619064,2020-02-10,Washington,White Swan,200 block of W Reed St,1,4
980004,2017-11-03,North Carolina,Whiteville,147 Roosevelt Ave,0,4
2039457,2021-06-19,California,Whittier,East 3rd Ave and Gambell St,1,4
312119,2015-03-24,Kansas,Wichita,3100 block of North Harding Street,4,0
623523,2016-08-07,Kansas,Wichita,5400 block of Sheridan Boulevard,2,2
2053346,2021-07-04,Kansas,Wichita,8200 block of Towns St,3,3
1071381,2018-03-17,Kansas,Wichita,16700 S Halsted St,0,4
1429022,2019-06-22,Kansas,Wichita,2400 block of Moore St,0,4
2051763,2021-07-03,Kansas,Wichita,50 block of W Orange St,0,4
298773,2015-01-13,Kansas,Wichita,4100 block of Portsmouth Boulevard,0,5
1840534,2020-11-01,Kansas,Wichita,7800 block of White Point Rd,0,6
779582,2017-02-21,Texas,Wichita Falls,Butts Road,4,0
945990,2017-10-01,Florida,Wildwood,1000 block of Massachusetts St,3,2
1726770,2020-07-05,West Virginia,Williamsburg,1317 Perry St,1,3
1863099,2020-11-27,Pennsylvania,Williamsport,3257 Stickney Ave,0,6
409732,2015-09-07,New Jersey,Willingboro,9300 block of Sunrise,2,4
204236,2014-10-11,New Jersey,Willingboro,222 Bleecker Street,0,5
1500098,2019-09-08,Florida,Williston,2900 block of Cypress St,1,3
518436,2016-03-07,Delaware,Wilmington,3000 block of South 36th Street,5,0
1840600,2020-11-01,Delaware,Wilmington,2500 block of E Aerospace Parkway,2,2
1015666,2017-12-27,Delaware,Wilmington,3750 E Bonanza Rd,2,2
1398584,2019-05-18,North Carolina,Wilmington,70 Kirkwood Ct SW,2,2
724667,2016-12-12,Delaware,Wilmington,4800 block of Myrtle Avenue,1,3
403069,2015-08-28,Delaware,Wilmington,589 Flatbush Avenue,1,3
587983,2016-06-25,California,Wilmington,1400 block of W. 114th Place,0,4
335903,2015-05-07,Delaware,Wilmington,2300 block of Baltimore Avenue,0,4
369410,2015-07-04,Delaware,Wilmington,2500 block of West Broadway,0,4
756015,2017-01-20,Delaware,Wilmington,4700 block of E Montecito Ave,0,4
752756,2017-01-16,Delaware,Wilmington,8535 Martin Luther King Boulevard,0,4
588835,2015-02-23,California,Wilmington,Sheridan Road,0,4
1594317,2019-12-24,North Carolina,Wilmington,1200 block of Cutter Ave,0,5
893690,2017-07-19,Delaware,Wilmington,2300 block of Bethel St,0,5
2000132,2021-05-09,Delaware,Wilmington,500 Block of King St,0,5
2027375,2021-06-06,North Carolina,Wilmington,5100 block of Ygnacio Ave,0,5
1681588,2020-05-16,California,Wilmington,Martin Luther King Dr and E 4th St,0,13
368867,2015-07-04,North Carolina,Wilson,2600 block of Douglass Pl SE,1,3
382170,2015-07-26,North Carolina,Wilson,Piety and Treasure street,0,4
1365173,2019-04-07,Kentucky,Winchester,940 N Pine St,0,6
1846494,2020-11-08,California,Windsor,2nd Ave N and Commerce St,0,8
1999307,2021-05-08,North Carolina,Winston Salem (Winston-salem),15100 block of S Lime Ave,2,2
2112252,2021-09-09,North Carolina,Winston Salem (Winston-salem),1800 block of Cotton Court,1,3
2011610,2021-05-22,North Carolina,Winston Salem (Winston-salem),2177 Eden St,1,4
1422981,2019-06-15,North Carolina,Winston Salem (Winston-salem),2500 block of Hollywood Ave,0,4
1520547,2019-10-05,North Carolina,Winston Salem (Winston-salem),10035 Crown Point Dr,0,5
687375,2016-10-28,Mississippi,Winstonville,Northwest 173rd Terrace and 27th Avenue,0,4
1373557,2019-04-16,Florida,Winter Garden,18700 block of Curry Powder Ln,1,3
2093581,2021-08-17,Virginia,Woodbridge (Lake Ridge),422 Mother Gaston Blvd,0,5
1648832,2020-03-30,Oregon,Woodburn,2000 block of W Harold St,0,5
421650,2015-09-28,Washington,Woodland,1800 block of Hewitt Avenue,0,5
1758838,2020-08-08,Rhode Island,Woonsocket,1101 N 38th St,0,6
